,text,emotion
4381,"And they all, all as one, turned as one and formed this line as big as the California coast and started swimming this way. Swimming as if that's the only thing that matters.",excited
4382,"You know, they didn't ask it a question. They didn't, they didn't take a vote. They didn't have an invitation or a map; they just started swimming as one.",excited
4383,"its single-mindedness with one mind. Urgency that's pure urge. You know, they don't give it a name.",excited
4384,"They don't ask it a question. They just, they just, they don't know what drives them. They just turn as one and start the swim that brings them to here",excited
4385,"where we stand for a massive celebration of sex and death. Oh, God, I'm giving myself goosebumps. Look, I'm all-all my hairs on my arms is sticking up.",excited
4386,"Yeah, that's the wind.",xxx
4387,So what do you think?,xxx
4388,About what?,xxx
4389,About what I just said.,neutral
4390,It's ridiculous.,xxx
4391,"I don't know, Brian, if they uh--it's been three years.",frustration
4392,"Hey, you just got to keep on going.",neutral
4393,"No, I don't know, I--maybe this isn't for me. You know, maybe this isn't the right business for me.",frustration
4394,"No, don't think like that.",neutral
4395,"I just, I see all these other people getting commercials and work and it's like I'm not getting anything.",sadness
4396,I have no money behind me. Nothing. I'm twenty five and--,frustration
4397,Russel Crowe wasn't forty until he got his big stuff.,neutral
4398,"If you really want to do it-I mean,",neutral
4399,So I'll have to wait twenty five years-,frustration
4400,you got to do.,neutral
4401,"-just going and auditioning and auditioning and rejection after refection, it's like--",frustration
4402,You could. You could. We just--,neutral
4403,we're just pooling our funds together.,neutral
4404,"I know, I just don't know if I can handle it. I mean, you're helping me so much financially it's like I can't survive on my own without you. I don't like that.",frustration
4405,You don't owe me anything.,neutral
4406,I feel like I'm not doing anything. Like I'm not giving anything into this world.,frustration
4407,"You are, you're going to class, you're learning, you're getting better. When you finally get that role you're going to be prepared.",neutral
4408,"Yeah, but what if I never make it? What if I studied all my life, this theatre, this acting, and I'm never going to get anywhere. I'm never going to be able to have a job.",frustration
4409,"Oh my God, Anna, you're still young. Don't even think about that.",neutral
4410,Time is passing by. Every year it's,frustration
4411,a part left than I can do.,frustration
4412,"You're only twenty five, okay? Some people don't start until they're thirty five.",neutral
4413,Really?,surprise
4414,Yeah.,neutral
4415,"I don't know, I just [BREATHING] I get frustrated",frustration
4416,What would you do- What would you do if you didn't? You can go to law school.,neutral
4417,That's the thing. I don't know. I don't know anything.,frustration
4418,Law school? Maybe.,frustration
4419,"I don't know. I don't know anything other than this, though, is the problem. This is my life. This is what I built everything about, you know.",xxx
4420,See? So you can't just quit now.,neutral
4421,"I mean, I could go to law school, but I'm just not passionate about it, you know? Like I'm not--it doesn't drive me, it doesn't motivate me. I--",xxx
4422,Have you been going to auditions and stuff?,neutral
4423,"Yeah. I mean, I get a call-back and stuff, but-",frustration
4424,"I just, I need a break. I need something to break me out.",frustration
4425,How's the job? Still waiting tables at Denny's?,neutral
4426,Yeah. Unfortunately.,xxx
4427,"Yeah, so I go to--get an education for four years and I'm waiting tables at Denny's.",xxx
4428,"Well, they tip well.",neutral
4429,[BREATHING] Brian-,frustration
4430,it's not funny. I just don't know what I'm going to do.,sadness
4431,Maybe you could start teaching. I don't know.,neutral
4432,"Yeah, I guess I could.",sadness
4433,"Go back to school. You know? Another three more years, get your master's.",neutral
4434,Yeah,sadness
4435,"Close to thirty. Oof, it's going to be tough.",neutral
4436,Thanks.,xxx
4437,[LAUGHTER],xxx
4438,[BREATHING],frustration
4439,How you doing?,neutral
4440,Okay.,sadness
4441,Yeah. Wow.,sadness
4442,We're all going to miss him.,neutral
4443,"Mmm hmm. I never knew it was going to be this hard, you know.",sadness
4444,It's weird 'cause it's like you expected it to happen and eventually-,sadness
4445,"he had cancer, you know?",sadness
4446,"They thought he got--would get better and he did, and then it just- things turned bad.",sadness
4447,"Turned around for the worst, you know.",sadness
4448,"I didn't know him, Tricia, but uh- I heard that he was a great man.",sadness
4449,He was amazing.,sadness
4450,I loved that boy.,sadness
4451,"We did everything together, you know.",sadness
4452,"It's weird, I think. I feel so alone, you know? What am I going to do now? Now that he's gone.",sadness
4453,He's so young. It seems so--,sadness
4454,so wrong in so many ways.,sadness
4455,"His poor parents. You know, it's their only son.",sadness
4456,yeah.,neutral
4457,"Kind of a whole year. I mean, he suffered with this, this monster, this thing, this disease.",sadness
4458,"He was in chemo the whole time, right?",sadness
4459,And he just got that baseball scholarship.,sadness
4460,"I know. He was, he had so much going for him.",sadness
4461,"So handsome, so young, so gifted.",sadness
4462,So talented.,sadness
4463,"Such a sweet person, you know?",sadness
4464,How's his parents doing?,sadness
4465,Not very good.,sadness
4466,"Can you imagine, though, you know, as a parent, just losing a kid? Twenty-two years old.",sadness
4467,"It's weird, I kind of feel like part of me is gone now, you know?",sadness
4468,Because this other half was just kind of like ripped away.,sadness
4469,"You guys were pretty close, weren't you?",sadness
4470,"He was like, he was like my brother, you know.",sadness
4471,He was my brother.,sadness
4472,"Just seems so unfair, is the way it is.",sadness
4473,"You know, he had that really pretty girlfriend for like about a year and-",sadness
4474,What was her name?,sadness
4475,Kelly. Kelly Uveny.,sadness
4476,They talked about getting married and--,sadness
4477,Trying to have a baby.,sadness
4478,"Yeah. But then when he got cancer and it got bad, you know, she just took off and-",sadness
4479,so I was there for him.,sadness
4480,Some people.,sadness
4481,"Yeah, but you were there all the hospital days. By his bed-",sadness
4482,"Yeah. God, I loved that kid.",sadness
4483,"So nice, so positive.",sadness
4484,yeah.,sadness
4485,We need more people like him.,sadness
4486,"Joe, do you think he knew I loved him?",sadness
4487,I don't know.,sadness
4488,"I never told him, I love you, but-",sadness
4489,I loved him so much.,sadness
4490,I don't know if Benny was smart like that- but-,sadness
4491,I'm sure he loved you too. He just didn't know it.,sadness
4492,Hey.,excited
4493,Hey.,xxx
4494,"Esmeralda, guess what?",excited
4495,What?,excited
4496,[LAUGHTER] Guess who just got hitched?,excited
4497,Shut up. Oh my God.  Really? Just like that?  You just asked the question and what...how did you ask?,surprise
4498,This guy. Yeah.  Can you believe it? She said yes too. Yeah.  She said yes.,excited
4499,Okay we were at Chuck E. Cheese.,excited
4500,"Chuck E. Cheese?  Ah, man that is so lame.",excited
4501,Are you serious [GARBAGE] man?,excited
4502,Get the big pizza--and I put it in the pizza and she ate so [GARBAGE],xxx
4503,Oh like that one movie.  What's that one movie I just saw? No.  Where she like swallows the...,excited
4504,American Pie? Ah.,xxx
4505,"oh, I don't remember.  Everybody Says I Love You with Drew Barrymore...no you haven't seen it?  Okay.",excited
4506,"Yeah.  It sounds like a chick flick. Anyways so, she gets the ring and she goes,",xxx
4507,Yeah.  Well...,xxx
4508,"Barry what's this?  And I go, I don't know.  She goes--",xxx
4509,She calls you Barry?,xxx
4510,That's my name.,xxx
4511,"Oh, okay.  Well I call you Joe cause you're middle name Joseph.",xxx
4512,"Barry Joe, B.J. [LAUGHTER] Oh you dirty, dirty girl. you're so dirty.",xxx
4513,[LAUGHTER] So nasty. No you... dirty me?,excited
4514,Okay.,xxx
4515,"Ah...Anyways, so she took the ring and she goes, is this real?  So I was like, of course--",excited
